Bussiness__City,Business__Country,Business__Description,Business__Name,Business__StreetAddress,Business__ZipCode,Customer__Address__line1,Customer__Address__line2,Customer__Email,Customer__Name,Customer__PhoneNumber,Invoice__BillDetails__Name,Invoice__BillDetails__Quantity,Invoice__BillDetails__Rate,Invoice__Description,Invoice__DueDate,Invoice__IssueDate,Invoice__Number,Invoice__Tax
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,231 Jayne Fields,Mwanza,Terri.Ernser@yahoo.com,Terri Ernser,415-897-1517,﻿Sleek Metal Shirt  ,13  ,61  ,anim et ullamco eiusmod est officia sunt pariatur do,27-06-2023,12-05-2023,MT10JMMO190261WIWDX4LF7SDF2KQYO,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,231 Jayne Fields,Mwanza,Terri.Ernser@yahoo.com,Terri Ernser,415-897-1517,Gorgeous Fresh Computer  ,31  ,47  ,anim et ullamco eiusmod est officia sunt pariatur do,27-06-2023,12-05-2023,MT10JMMO190261WIWDX4LF7SDF2KQYO,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,231 Jayne Fields,Mwanza,Terri.Ernser@yahoo.com,Terri Ernser,415-897-1517,Handcrafted Granite Keyboard  ,68  ,13  ,anim et ullamco eiusmod est officia sunt pariatur do,27-06-2023,12-05-2023,MT10JMMO190261WIWDX4LF7SDF2KQYO,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,231 Jayne Fields,Mwanza,Terri.Ernser@yahoo.com,Terri Ernser,415-897-1517,Incredible Concrete Hat  ,14  ,76  ,anim et ullamco eiusmod est officia sunt pariatur do,27-06-2023,12-05-2023,MT10JMMO190261WIWDX4LF7SDF2KQYO,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,﻿Ergonomic Rubber Soap  ,29  ,44  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Handcrafted Rubber Ball  ,81  ,43  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Rustic Steel Shoes  ,60  ,50  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Handmade Steel Tuna  ,34  ,40  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Rustic Rubber Pizza  ,63  ,93  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Incredible Metal Soap  ,63  ,83  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Handcrafted Cotton Soap  ,80  ,79  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,﻿Ergonomic Metal Soap  ,73  ,54  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,68910 Ahmad Centers,Vilaplana,Jill.Schowalter@gmail.com,Jill Schowalter,222-254-5978,Incredible Steel Hat  ,55  ,12  ,id nostrud consectetur veniam veniam laborum  consequat laborum,24-06-2023,12-05-2023,BH09CIYS4LN2CAPTR4WF8O,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Sleek Granite Soap  ,17  ,63  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Fantastic Soft Cheese  ,36  ,78  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Gorgeous Fresh Salad  ,9  ,45  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Ergonomic Rubber Salad  ,42  ,99  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Handmade Concrete Shirt  ,130  ,35  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,﻿Generic Fresh Sausages  ,118  ,38  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Sleek Metal Pizza  ,36  ,64  ,tempor tempor mollit tempor id occaecat consequat id pariatur nulla ullamco deserunt non fugiat consectetur fugiat,18-06-2023,12-05-2023,FR872290774839BQSM7IYG2JL13,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Tasty Wooden Chair  ,29  ,29  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Generic Cotton Car  ,110  ,99  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Handcrafted Metal Keyboard  ,2  ,85  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Licensed Metal Ball  ,97  ,63  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Fantastic Granite Shirt  ,111  ,95  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Tasty Fresh Tuna  ,4  ,47  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,353 Cara Shoals,Suchitlán,Willis_Koelpin4@yahoo.com,Willis Koelpin,783-402-5895,Awesome Soft Keyboard  ,75  ,72  ,est qui ut nisi veniam irure  aliquip do quis cillum  excepteur do dolore  exercitation et nulla,18-06-2023,12-05-2023,GB36DGJW55993237750895,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,533 Hintz Pine,Cotton Ground,Candace3@yahoo.com,Candace Gerhold,633-008-6596,﻿Tasty Fresh Computer  ,43  ,76  ,duis mollit eiusmod nostrud  aliquip deserunt id cillum  nulla culpa ipsum minim minim officia sit commodo,28-06-2023,12-05-2023,MT80CYHE09656QS2R54YRTIVEOKVL4T,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,﻿Handmade Fresh Mouse  ,112  ,47  ,qui occaecat veniam eu eiusmod cillum do ullamco elit ipsum culpa ullamco qui dolor quis nulla Lorem amet ipsum esse,22-06-2023,12-05-2023,MG43799913223025YHO9FCZA277,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,533 Hintz Pine,Cotton Ground,Candace3@yahoo.com,Candace Gerhold,633-008-6596,Rustic Wooden Gloves  ,52  ,42  ,duis mollit eiusmod nostrud  aliquip deserunt id cillum  nulla culpa ipsum minim minim officia sit commodo,28-06-2023,12-05-2023,MT80CYHE09656QS2R54YRTIVEOKVL4T,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,533 Hintz Pine,Cotton Ground,Candace3@yahoo.com,Candace Gerhold,633-008-6596,Unbranded Wooden Mouse  ,87  ,63  ,duis mollit eiusmod nostrud  aliquip deserunt id cillum  nulla culpa ipsum minim minim officia sit commodo,28-06-2023,12-05-2023,MT80CYHE09656QS2R54YRTIVEOKVL4T,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Unbranded Cotton Soap  ,14  ,28  ,qui occaecat veniam eu eiusmod cillum do ullamco elit ipsum culpa ullamco qui dolor quis nulla Lorem amet ipsum esse,22-06-2023,12-05-2023,MG43799913223025YHO9FCZA277,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Small Fresh Ball  ,20  ,99  ,qui occaecat veniam eu eiusmod cillum do ullamco elit ipsum culpa ullamco qui dolor quis nulla Lorem amet ipsum esse,22-06-2023,12-05-2023,MG43799913223025YHO9FCZA277,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Licensed Concrete Mouse  ,121  ,28  ,qui occaecat veniam eu eiusmod cillum do ullamco elit ipsum culpa ullamco qui dolor quis nulla Lorem amet ipsum esse,22-06-2023,12-05-2023,MG43799913223025YHO9FCZA277,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,8236 O'Hara Glens,Moutsamoudou,Cary.Zboncak@gmail.com,Cary Zboncak,741-215-8162,﻿Gorgeous Cotton Tuna  ,16  ,75  ,fugiat amet reprehenderit irure,19-06-2023,12-05-2023,PK36CC6K4954644659947898,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,8236 O'Hara Glens,Moutsamoudou,Cary.Zboncak@gmail.com,Cary Zboncak,741-215-8162,Handmade Soft Shirt  ,49  ,17  ,fugiat amet reprehenderit irure,19-06-2023,12-05-2023,PK36CC6K4954644659947898,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,﻿Ergonomic Metal Sausages  ,13  ,43  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Practical Wooden Pizza  ,118  ,13  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Rustic Granite Sausages  ,76  ,50  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,8236 O'Hara Glens,Moutsamoudou,Cary.Zboncak@gmail.com,Cary Zboncak,741-215-8162,Licensed Rubber Pizza  ,31  ,81  ,fugiat amet reprehenderit irure,19-06-2023,12-05-2023,PK36CC6K4954644659947898,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Practical Rubber Soap  ,22  ,60  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Unbranded Fresh Salad  ,58  ,80  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Handcrafted Soft Hat  ,16  ,73  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks. ,NearBy Electronics ,3741 Glory Road,38556,7470 DuBuque Plaza,Oranjestad,Kerry_Bergnaum@yahoo.com,Kerry Bergnaum,189-052-5595,Intelligent Soft Tuna  ,50  ,34  ,dolore anim proident quis ullamco nisi irure nulla  reprehenderit commodo mollit officia reprehenderit nulla irure,12-06-2023,12-05-2023,GE83LC9789411561310423,10
